train_fraction,split_method,group_column,heldout_group_value,split,reaction_id,group_value
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_548,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3270,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_503,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2645,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2394,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1298,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1442,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2512,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_200,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2895,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3025,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1882,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2550,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3526,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3818,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_540,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_595,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3801,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3219,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1518,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3355,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3116,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3198,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1535,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1139,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3425,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1704,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2603,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3330,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3630,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2048,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1222,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1546,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2752,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_32,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_614,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_764,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3668,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1653,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3794,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1124,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1549,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1626,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3854,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1831,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3393,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3450,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_802,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2579,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2092,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2949,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2131,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1317,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3533,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3738,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2874,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2935,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2430,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2687,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3772,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2987,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3726,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3782,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1747,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2071,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2361,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3695,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_86,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_756,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1204,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2358,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1385,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3536,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_436,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2045,Cc1ccc(N)cc1.Clc1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1064,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1544,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2142,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_744,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3167,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_43,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_339,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1470,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3371,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1231,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2445,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2763,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1432,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1719,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1821,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1673,Cc1ccc(N)cc1.Clc1cccnc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3647,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2514,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_879,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2936,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3626,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2951,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1150,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1447,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2301,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_945,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_720,COc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_862,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3798,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3106,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1361,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3562,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1900,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2202,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1761,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3244,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_454,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2866,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_579,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3633,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_892,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3809,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2844,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3437,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_891,Brc1ccccn1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3769,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1194,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1797,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1029,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3797,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2869,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1616,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_409,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_327,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1619,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3549,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2899,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1398,CCc1ccc(Br)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3474,Brc1cccnc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_456,COc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_940,Cc1ccc(N)cc1.Ic1cccnc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_489,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2759,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_27,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2212,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3192,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Br)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2537,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2719,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2699,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1459,CCc1ccc(I)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3581,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_779,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1097,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1402,Cc1ccc(N)cc1.Ic1ccccn1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1952,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_2399,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1712,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_3914,COc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1787,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1316,Cc1ccc(N)cc1.FC(F)(F)c1ccc(Cl)cc1
1.0,leave_one_group_out,reactant_key,Cc1ccc(N)cc1.FC(F)(F)c1ccc(I)cc1,train,reactions_1072,Cc1ccc(N)cc1.Ic1ccccn1
