reaction_id,product_smiles,reactant_1_smiles,reactant_2_smiles,aryl_halide_smiles,amine_smiles,ligand_smiles,base_smiles,additive_smiles,catalyst_smiles,solvent,temperature,reaction_smiles,yield
reactions_3092,CCc1ccc(Nc2ccc(C)cc2)cc1,CCc1ccc(Cl)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.CN1CCCN2CCCN=C12.CCOC(=O)c1cc(C)no1>>CCc1ccc(Nc2ccc(C)cc2)cc1,0.546829898
reactions_3093,CCc1ccc(Nc2ccc(C)cc2)cc1,CCc1ccc(Br)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CCc1ccc(Br)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.CN1CCCN2CCCN=C12.CCOC(=O)c1cc(C)no1>>CCc1ccc(Nc2ccc(C)cc2)cc1,35.87055638
reactions_3094,CCc1ccc(Nc2ccc(C)cc2)cc1,CCc1ccc(I)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CCc1ccc(I)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.CN1CCCN2CCCN=C12.CCOC(=O)c1cc(C)no1>>CCc1ccc(Nc2ccc(C)cc2)cc1,68.84449525
reactions_3095,Cc1ccc(Nc2ccccn2)cc1,Clc1ccccn1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Clc1ccccn1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.CN1CCCN2CCCN=C12.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2ccccn2)cc1,33.8754215
reactions_3096,Cc1ccc(Nc2ccccn2)cc1,Brc1ccccn1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Brc1ccccn1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.CN1CCCN2CCCN=C12.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2ccccn2)cc1,63.0697188
reactions_3097,Cc1ccc(Nc2ccccn2)cc1,Ic1ccccn1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ic1ccccn1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.CN1CCCN2CCCN=C12.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2ccccn2)cc1,70.62989218
reactions_3098,Cc1ccc(Nc2cccnc2)cc1,Clc1cccnc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Clc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.CN1CCCN2CCCN=C12.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2cccnc2)cc1,2.481415648
reactions_3099,Cc1ccc(Nc2cccnc2)cc1,Brc1cccnc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Brc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.CN1CCCN2CCCN=C12.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2cccnc2)cc1,31.6780045
reactions_3100,Cc1ccc(Nc2cccnc2)cc1,Ic1cccnc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ic1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.CN1CCCN2CCCN=C12.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2cccnc2)cc1,46.01420049
reactions_3101,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,FC(F)(F)c1ccc(Cl)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FC(F)(F)c1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,5.980979595
reactions_3102,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,FC(F)(F)c1ccc(Br)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FC(F)(F)c1ccc(Br)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,50.58289676
reactions_3103,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,FC(F)(F)c1ccc(I)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FC(F)(F)c1ccc(I)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,45.08048043
reactions_3104,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(Cl)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,COc1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>COc1ccc(Nc2ccc(C)cc2)cc1,0.0
reactions_3105,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(Br)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,COc1ccc(Br)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>COc1ccc(Nc2ccc(C)cc2)cc1,42.11946098
reactions_3106,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(I)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,COc1ccc(I)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>COc1ccc(Nc2ccc(C)cc2)cc1,49.11143206
reactions_3107,CCc1ccc(Nc2ccc(C)cc2)cc1,CCc1ccc(Cl)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>CCc1ccc(Nc2ccc(C)cc2)cc1,0.705225291
reactions_3108,CCc1ccc(Nc2ccc(C)cc2)cc1,CCc1ccc(Br)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CCc1ccc(Br)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>CCc1ccc(Nc2ccc(C)cc2)cc1,70.86219062
reactions_3109,CCc1ccc(Nc2ccc(C)cc2)cc1,CCc1ccc(I)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CCc1ccc(I)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>CCc1ccc(Nc2ccc(C)cc2)cc1,66.44951759
reactions_3110,Cc1ccc(Nc2ccccn2)cc1,Clc1ccccn1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Clc1ccccn1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2ccccn2)cc1,65.93988128
reactions_3111,Cc1ccc(Nc2ccccn2)cc1,Brc1ccccn1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Brc1ccccn1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2ccccn2)cc1,66.07082051
reactions_3112,Cc1ccc(Nc2ccccn2)cc1,Ic1ccccn1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ic1ccccn1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2ccccn2)cc1,66.20793624
reactions_3113,Cc1ccc(Nc2cccnc2)cc1,Clc1cccnc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Clc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2cccnc2)cc1,6.110691586
reactions_3114,Cc1ccc(Nc2cccnc2)cc1,Brc1cccnc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Brc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2cccnc2)cc1,67.81850094
reactions_3115,Cc1ccc(Nc2cccnc2)cc1,Ic1cccnc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ic1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2cccnc2)cc1,72.63064909
reactions_3116,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,FC(F)(F)c1ccc(Cl)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FC(F)(F)c1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,7.837919120999999
reactions_3117,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,FC(F)(F)c1ccc(Br)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FC(F)(F)c1ccc(Br)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,46.74711139
reactions_3118,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,FC(F)(F)c1ccc(I)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FC(F)(F)c1ccc(I)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,46.25838016
reactions_3119,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(Cl)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,COc1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>COc1ccc(Nc2ccc(C)cc2)cc1,0.0
reactions_3120,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(Br)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,COc1ccc(Br)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>COc1ccc(Nc2ccc(C)cc2)cc1,37.03037628
reactions_3121,COc1ccc(Nc2ccc(C)cc2)cc1,COc1ccc(I)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,COc1ccc(I)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>COc1ccc(Nc2ccc(C)cc2)cc1,43.69560153
reactions_3122,CCc1ccc(Nc2ccc(C)cc2)cc1,CCc1ccc(Cl)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CCc1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>CCc1ccc(Nc2ccc(C)cc2)cc1,0.595872872
reactions_3123,CCc1ccc(Nc2ccc(C)cc2)cc1,CCc1ccc(Br)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CCc1ccc(Br)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>CCc1ccc(Nc2ccc(C)cc2)cc1,70.54955286
reactions_3124,CCc1ccc(Nc2ccc(C)cc2)cc1,CCc1ccc(I)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,CCc1ccc(I)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>CCc1ccc(Nc2ccc(C)cc2)cc1,80.90409924
reactions_3125,Cc1ccc(Nc2ccccn2)cc1,Clc1ccccn1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Clc1ccccn1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2ccccn2)cc1,70.2055639
reactions_3126,Cc1ccc(Nc2ccccn2)cc1,Brc1ccccn1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Brc1ccccn1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2ccccn2)cc1,83.08846167
reactions_3127,Cc1ccc(Nc2ccccn2)cc1,Ic1ccccn1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ic1ccccn1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2ccccn2)cc1,85.14465222
reactions_3128,Cc1ccc(Nc2cccnc2)cc1,Clc1cccnc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Clc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2cccnc2)cc1,3.149733367
reactions_3129,Cc1ccc(Nc2cccnc2)cc1,Brc1cccnc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Brc1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2cccnc2)cc1,78.08461533
reactions_3130,Cc1ccc(Nc2cccnc2)cc1,Ic1cccnc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Ic1cccnc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN(C)C(=NC(C)(C)C)N(C)C.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2cccnc2)cc1,82.13737482
reactions_3131,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,FC(F)(F)c1ccc(Cl)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FC(F)(F)c1ccc(Cl)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN1CCCN2CCCN=C12.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,7.782359233999999
reactions_3132,Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,FC(F)(F)c1ccc(Br)cc1,Cc1ccc(N)cc1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FC(F)(F)c1ccc(Br)cc1.Cc1ccc(N)cc1.O=S(=O)(O[Pd]1c2ccccc2-c2ccccc2N~1)C(F)(F)F.CC(C)c1cc(C(C)C)c(-c2ccccc2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.CN1CCCN2CCCN=C12.CCOC(=O)c1cc(C)no1>>Cc1ccc(Nc2ccc(C(F)(F)F)cc2)cc1,53.59986981
